Planet_Name,Host_Star,Default_Flag,Num_Stars,Num_Planets,Discovery_Method,Discovery_Year,Discovery_Facility,Solar_System_Type,Controversial_Flag,Reference_Name,Orbital_Period_Days,Orbital_Period_Error_Upper,Orbital_Period_Error_Lower,Orbital_Period_Limit_Flag,semi_major_axis,Semi_Major_Axis_Error_Upper,Semi_Major_Axis_Error_Lower,Semi_Major_Axis_Limit_Flag,radius,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,mass,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,Orbital_Eccentricity,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,Insolation_Flux,pl_insolerr1,pl_insolerr2,pl_insollim,temperature,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,Star_Temperature_K,st_tefferr1,st_tefferr2,st_tefflim,Star_Radius_Solar,st_raderr1,st_raderr2,st_radlim,Star_Mass_Solar,st_masserr1,st_masserr2,st_masslim,Star_Metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,Star_Surface_Gravity,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,System_Distance_PC,sy_disterr1,sy_disterr2,System_Visual_Magnitude,sy_vmagerr1,sy_vmagerr2,System_Infrared_Magnitude,sy_kmagerr1,sy_kmagerr2,System_Gaia_Magnitude,sy_gaiamagerr1,sy_gaiamagerr2,Row_Last_Update,Publication_Date,Release_Date,Discovery_Date,Discovery_Method_Index,Discovery_Facility_Index,Solar_System_Type_Index,features,scaledFeatures,prediction
WASP-7 b,WASP-7,1,1,1,Transit,2008,SuperWASP,Published Confirmed,False,<a refstr=SOUTHWORTH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...527A...8S/abstract target=ref> Southworth et al. 2011 </a>,4.9546416,3.5e-06,-3.5e-06,False,0.0617,0.0011,-0.0011,False,14.908,1.042,-1.042,0,1.33,0.093,-0.093,0,305.1168,41.3179,-41.3179,0,0.96,0.13,-0.13,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1487,48,-48,0,0,<a refstr=SOUTHWORTH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...527A...8S/abstract target=ref> Southworth et al. 2011 </a>,Unknown,6400.0,100.0,-100.0,0,1.43,0.09,-0.09,0,1.28,0.07,-0.07,0,0.0,0.1,-0.1,0,[Fe/H],4.23,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h44m10.26s,311.0427558,-39d13m31.75s,-39.2254856,162.303,1.296,-1.276,9.504,0.003,-0.003,8.396,0.023,-0.023,9.37671,0.000191,-0.000191,14/5/2018,2011-03-01,,2008-01-01,0.0,3.0,0.0,"[14.908,305.1168,1487.0,0.0617]","[2.709159763700025,0.63121848329958,3.4322105444723574,0.3323074836355942]",0
WASP-103 b,WASP-103,1,1,1,Transit,2014,SuperWASP,Published Confirmed,False,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,0.925542,1.9e-05,-1.9e-05,False,0.01985,0.00021,-0.00021,False,17.127,0.818,-0.527,0,1.528,0.073,-0.047,0,473.547,27.968,-27.968,0,1.49,0.088,-0.088,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,2508,75,-70,0,0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,F8 V,6110.0,160.0,-160.0,0,1.44,0.05,-0.03,0,1.22,0.04,-0.04,0,0.06,0.13,-0.13,0,[Fe/H],4.22,0.12,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h37m15.57s,249.3148604,+07d11m00.15s,7.1833758,375.647,7.808041317204307,-7.289089382616482,12.402,0.057,-0.057,10.767,0.02,-0.02,12.1931,0.000428,-0.000428,14/5/2014,2014-02-01,,2014-01-01,0.0,3.0,0.0,"[17.127,473.547,2508.0,0.01985]","[3.1124080542588093,0.97966293272303,5.788825854429504,0.10690929578876086]",0
WASP-181 b,WASP-181,1,1,1,Transit,2019,SuperWASP,Published Confirmed,False,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,4.5195064,3.4e-06,-3.4e-06,False,0.05427,0.00069,-0.00069,False,13.271,0.796,-0.661,0,1.184,0.071,-0.059,0,95.03117,10.80622,-10.80622,0,0.299,0.034,-0.034,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1186,32,-26,0,0,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>,G2,5839.0,70.0,-70.0,0,0.96,0.04,-0.04,0,1.04,0.04,-0.04,0,0.09,0.04,-0.04,0,[Fe/H],4.49,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h47m10.37s,26.7932253,+03d07m58.56s,3.1329325,437.495,7.964,-7.689,12.924,0.092,-0.092,11.443,0.023,-0.023,12.783,0.000339,-0.000339,16/4/2019,2019-06-01,,2019-01-01,0.0,3.0,0.0,"[13.271,95.03117,1186.0,0.05427]","[2.411675558362157,0.19659825677768167,2.737459116169614,0.2922905532723452]",0
TOI-778 b,TOI-778,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>,4.633611,1e-06,-1e-06,False,0.06,0.003,-0.003,False,15.4,0.5,-0.5,0,1.37,0.04,-0.04,0,878.0,77.0,-72.0,0,2.8,0.2,-0.2,0,Mass,0.21,0.04,-0.04,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1561,33,-32,0,0,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>,F3 V,6643.0,150.0,-150.0,0,1.71,0.05,-0.05,0,1.4,0.05,-0.05,0,0.0,0.1,-0.1,0,[M/H],4.05,0.17,-0.17,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h17m20.12s,199.3338503,-15d16m25.34s,-15.2737046,161.743,1.123,-1.108,9.109,0.003,-0.003,8.055,0.033,-0.033,8.99436,0.000672,-0.000672,3/5/2023,2023-05-01,,2023-01-01,0.0,0.0,0.0,"[15.4,878.0,1561.0,0.06]","[2.7985685780104905,1.8163858179458856,3.6030132211979486,0.32315152379474316]",0
WASP-64 b,WASP-64,1,2,1,Transit,2012,SuperWASP,Published Confirmed,False,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,1.5732918,1.5e-06,-1.5e-06,False,0.02648,0.00024,-0.00024,False,14.247,0.437,-0.437,0,1.271,0.039,-0.039,0,403.945,21.612,-21.612,0,1.271,0.068,-0.068,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1689,49,-49,0,0,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,G7,5400.0,100.0,-100.0,0,1.06,0.03,-0.03,0,1.0,0.03,-0.03,0,-0.08,0.11,-0.11,0,[Fe/H],4.39,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h44m27.58s,101.1149223,-32d51m30.20s,-32.8583878,369.926,3.026,-2.979,12.704,0.069,-0.069,10.956,0.019,-0.019,12.5257,0.000384,-0.000384,14/5/2014,2013-04-01,,2012-01-01,0.0,3.0,0.0,"[14.247,403.945,1689.0,0.02648]","[2.5890393851243805,0.835671946731379,3.8984556890476205,0.14261753916807998]",0
WASP-31 b,WASP-31,1,1,1,Transit,2010,SuperWASP,Published Confirmed,False,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,3.4059096,5e-06,-5e-06,False,0.04659,0.00035,-0.00035,False,17.363,0.56,-0.56,0,1.549,0.05,-0.05,0,151.916,9.217,-9.217,0,0.478,0.029,-0.029,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,Unknown,6302.0,102.0,-79.72743659420289,0,1.25,0.03,-0.03,0,1.16,0.03,-0.07400000000000008,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.829,6.437,-6.231,11.658,0.027,-0.027,10.65,0.027,-0.027,11.8163,0.000436,-0.000436,14/5/2014,2011-07-01,,2010-01-01,0.0,3.0,0.0,"[17.363,151.916,1102.0,0.04659]","[3.1552952090906587,0.31428025958891476,2.543574996643267,0.2509271582266181]",0
WASP-129 b,WASP-129,1,2,1,Transit,2016,SuperWASP-South,Published Confirmed,False,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,5.748145,4e-06,-4e-06,False,0.0628,0.0007,-0.0007,False,10.424,0.336,-0.336,0,0.93,0.03,-0.03,0,317.83,31.783,-31.783,0,1.0,0.1,-0.1,0,Mass,0.096,0.04802127868852457,-0.04109831850117093,1,486.9533952254641,39.427112299465236,-35.799064171123014,0,1100,25,-25,0,0,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,G1,5900.0,100.0,-100.0,0,0.9,0.02,-0.02,0,1.0,0.03,-0.03,0,0.15,0.09,-0.09,0,[Fe/H],4.53,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h45m11.77s,176.2990518,-42d03m50.25s,-42.0639575,301.462,3.38,-3.307,12.179,0.025,-0.025,10.412,0.023,-0.023,11.8127,0.000232,-0.000232,3/5/2016,2016-06-01,,2016-01-01,0.0,7.0,0.0,"[10.424,317.83,1100.0,0.0628]","[1.8943038218948929,0.6575192534370624,2.5389587080831157,0.33823192823849785]",0
TrES-3 b,TrES-3,1,1,1,Transit,2007,TrES,Published Confirmed,False,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581,0.013030851033519556,-0.009756004813780271,False,0.02282,0.00023,-0.0004,False,14.975,0.347,-0.415,0,1.336,0.031,-0.037,0,607.03,23.836,-25.425,0,1.91,0.075,-0.08,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,1,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,Unknown,5650.0,75.0,-79.72743659420289,0,0.83,0.01,-0.02,0,0.93,0.03,-0.05,0,-0.19,0.08,-0.08,0,[Fe/H],4.4,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,231.337,1.303,-1.288,12.362,0.069,-0.069,10.608,0.017,-0.017,12.1995,0.000598,-0.000598,31/10/2022,2009-02-01,,2007-01-01,0.0,16.0,0.0,"[14.975,607.03,1102.0,0.02282]","[2.7213353542666945,1.2558094340178712,2.543574996643267,0.12290529621660065]",0
WASP-23 b,WASP-23,1,1,1,Transit,2010,SuperWASP,Published Confirmed,False,<a refstr=TRIAUD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...531A..24T/abstract target=ref> Triaud et al. 2011 </a>,2.9444256,1.1e-06,-1.3e-06,False,0.0376,0.0016,-0.0024,False,10.783,0.527,-0.628,0,0.962,0.047,-0.056,0,280.95,27.968,-31.464,0,0.884,0.088,-0.099,0,Mass,0.062,0.04802127868852457,-0.04109831850117093,1,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=TRIAUD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...531A..24T/abstract target=ref> Triaud et al. 2011 </a>,Unknown,5150.0,100.0,-79.72743659420289,0,0.77,0.05,-0.047289972899729145,0,0.78,0.13,-0.07400000000000008,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h44m30.60s,101.1275033,-42d45m44.03s,-42.7622296,207.49,1.031,-1.022,12.539,0.092,-0.092,10.45,0.023,-0.023,12.3208,0.000172,-0.000172,14/5/2014,2011-07-01,,2010-01-01,0.0,3.0,0.0,"[10.783,280.95,1102.0,0.0376]","[1.9595431803043581,0.5812227739771031,2.543574996643267,0.20250828824470574]",0
TOI-663 b,TOI-663,1,1,3,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,2.598902,3.2e-06,-3e-06,False,0.0295,0.0011,-0.0011,False,2.27,0.1,-0.09,0,0.203,0.009,-0.008,0,4.45,0.63,-0.66,0,0.014,0.00198,-0.00208,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,49.1,9.3,-8.1,0,674,30,-30,0,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,M1 V,3681.0,70.0,-70.0,0,0.51,0.01,-0.01,0,0.51,0.01,-0.01,0,0.07,0.12,-0.12,0,[Fe/H],4.73,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m15.80s,160.0658525,-08d30m39.90s,-8.5110827,64.2308,0.1799,-0.1799,13.667,0.023,-0.023,9.607,0.021,-0.021,12.8191,0.000515,-0.000515,25/6/2024,2024-05-01,,2024-01-01,0.0,0.0,0.0,"[2.27,4.45,674.0,0.0295]","[0.4125162774080398,0.009206055683210925,1.5556892447709274,0.1588828325324154]",1
TrES-5 b,TrES-5,1,1,1,Transit,2011,TrES,Published Confirmed,False,<a refstr=MISLIS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.448.2617M/abstract target=ref>Mislis et al. 2015</a>,1.48224686,6.14e-06,-6.14e-06,False,0.02459,0.0007,-0.0007,False,13.384,0.168,-0.168,0,1.194,0.015,-0.015,0,568.9157,21.61244,-21.61244,0,1.79,0.068,-0.068,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1480,13,-13,0,0,<a refstr=MISLIS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.448.2617M/abstract target=ref>Mislis et al. 2015</a>,Unknown,5171.0,36.0,-36.0,0,0.87,0.01,-0.01,0,0.9,0.03,-0.03,0,0.2,0.1,-0.1,0,[Fe/H],4.52,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h20m53.27s,305.2219454,+59d26m56.05s,59.4489033,360.313,1.921,-1.901,13.677,0.069,-0.069,11.591,0.019,-0.019,13.4599,0.000342,-0.000342,16/4/2015,2015-04-01,,2011-01-01,0.0,16.0,0.0,"[13.384,568.9157,1480.0,0.02459]","[2.43221050961639,1.1769594636523417,3.4160535345118284,0.1324382661685456]",0
WASP-114 b,WASP-114,1,2,1,Transit,2016,SuperWASP-North,Published Confirmed,False,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,1.5487743,1.2e-06,-9.1e-07,False,0.02851,0.00039,-0.00039,False,15.009,0.717,-0.717,0,1.339,0.064,-0.064,0,562.24127,20.34112,-20.34112,0,1.769,0.064,-0.064,0,Mass,0.012,0.022,-0.009,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,2043,58,-58,0,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,G0,5940.0,140.0,-140.0,0,1.43,0.06,-0.06,0,1.29,0.05,-0.05,0,0.14,0.07,-0.07,0,[Fe/H],4.3,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h50m39.77s,327.6656953,+10d27m46.58s,10.4629385,523.337,17.342,-16.282,12.685,0.069,-0.069,11.074,0.028,-0.028,12.5227,0.000328,-0.000328,14/7/2016,2016-10-01,,2016-01-01,0.0,15.0,0.0,"[15.009,562.24127,2043.0,0.02851]","[2.727514012166198,1.1631515593301633,4.715538764194369,0.15355083238980213]",0
WASP-119 b,WASP-119,1,1,1,Transit,2016,SuperWASP-South,Published Confirmed,False,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,2.49979,1e-05,-1e-05,False,0.0363,0.0007,-0.0007,False,15.693,2.242,-2.242,0,1.4,0.2,-0.2,0,390.9309,25.4264,-25.4264,0,1.23,0.08,-0.08,0,Mass,0.058,0.04802127868852457,-0.04109831850117093,1,486.9533952254641,39.427112299465236,-35.799064171123014,0,1600,80,-80,0,0,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,G5,5650.0,100.0,-100.0,0,1.2,0.1,-0.1,0,1.02,0.06,-0.06,0,0.14,0.1,-0.1,0,[Fe/H],4.26,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h43m44.07s,55.9336392,-65d11m37.61s,-65.19378,302.448,2.017,-1.991,12.314,0.057,-0.057,10.545,0.021,-0.021,12.1014,0.000279,-0.000279,3/5/2016,2016-06-01,,2016-01-01,0.0,7.0,0.0,"[15.693,390.9309,1600.0,0.0363]","[2.851814071085625,0.8087486817275868,3.6930308481208955,0.1955066718958196]",0
TOI-763 b,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,5.6057,0.0013,-0.0013,False,0.06,0.0006,-0.0006,False,2.28,0.11,-0.11,0,0.203,0.01,-0.01,0,9.79,0.78,-0.78,0,0.0308,0.00245,-0.00245,0,Mass,0.04,0.04,-0.03,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1038,16,-16,0,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450.0,60.0,-60.0,0,0.9,0.01,-0.01,0,0.92,0.03,-0.03,0,0.01,0.05,-0.05,0,[Fe/H],4.45,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.468098,-39d45m29.02s,-39.7580613,95.1274,0.4536,-0.4495,10.265,0.023,-0.023,8.49,0.021,-0.021,9.99915,0.000237,-0.000237,17/9/2020,2020-11-01,,2020-01-01,0.0,0.0,0.0,"[2.28,9.79,1038.0,0.06]","[0.41433352973142323,0.02025332250306403,2.395853762718431,0.32315152379474316]",1
WASP-70 A b,WASP-70 A,1,2,1,Transit,2014,SuperWASP,Published Confirmed,False,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,3.7130203,4.7e-06,-4.7e-06,False,0.04853,0.00062,-0.00062,False,13.047,0.818,-1.143,0,1.164,0.073,-0.102,0,187.512,6.992,-6.992,0,0.59,0.022,-0.022,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1387,40,-40,0,0,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,G4,5763.0,79.0,-79.0,0,1.22,0.06,-0.09,0,1.11,0.04,-0.04,0,-0.006,0.063,-0.063,0,[Fe/H],4.31,0.05,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h01m54.53s,315.4771912,-13d26m00.18s,-13.4333821,222.355,2.888,-2.816,10.786,0.013,-0.013,9.58,0.03,-0.03,11.0323,0.000558,-0.000558,15/10/2014,2014-12-01,,2014-01-01,0.0,3.0,0.0,"[13.047,187.512,1387.0,0.04853]","[2.370969106318368,0.38792042994837006,3.2013961164648013,0.2613757241626481]",0
WASP-176 b,WASP-176,1,1,1,Transit,2020,SuperWASP-North,Published Confirmed,False,<a refstr=COOKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..255C/abstract target=ref>Cooke et al. 2020</a>,3.899052,5e-06,-5e-06,False,0.0535,0.001,-0.0019,False,16.87,0.56,-0.504,0,1.505,0.05,-0.045,0,271.74465,22.88376,-21.93027,0,0.855,0.072,-0.069,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1721,28,-21,0,0,<a refstr=COOKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..255C/abstract target=ref>Cooke et al. 2020</a>,F9,5941.0,77.0,-79.0,0,1.93,0.05,-0.04,0,1.34,0.08,-0.13,0,0.164,0.081,-0.082,0,[Fe/H],4.0,0.04,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h54m44.95s,313.6872928,+09d10m44.65s,9.1790688,568.42,11.93,-11.458,12.006,0.023,-0.023,10.648,0.02,-0.02,11.9392,0.000289,-0.000289,15/5/2020,2020-06-01,,2020-01-01,0.0,15.0,0.0,"[16.87,271.74465,1721.0,0.0535]","[3.0657046695478556,0.5621789616886883,3.9723163060100384,0.28814344205031267]",0
TOI-6383 A b,TOI-6383 A,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=BERNAB_AMP_OGRAVE__ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..273B/abstract target=ref>Bernab&ograve; et al. 2024</a>,1.79058695,8.7e-07,-8.6e-07,False,0.02292,0.00037,-0.00037,False,11.29,0.41,-0.37,0,1.008,0.036,-0.033,0,331.0,30.0,-30.0,0,1.04,0.094,-0.094,0,Mass,0.05,0.042,-0.033,0,51.3,6.3,-6.3,0,745,23,-23,0,0,<a refstr=BERNAB_AMP_OGRAVE__ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..273B/abstract target=ref>Bernab&ograve; et al. 2024</a>,M3,3444.0,88.0,-88.0,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.81,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h01m41.93s,60.4246951,+60d53m28.92s,60.8913677,171.319,1.333,-1.313,16.63,0.2,-0.2,12.087,0.021,-0.021,15.6628,0.000671,-0.000671,9/1/2025,2024-12-01,,2024-01-01,0.0,0.0,0.0,"[11.29,331.0,745.0,0.02292]","[2.0516778730998984,0.6847650407062508,1.719567488656292,0.1234438820895919]",0
WASP-132 c,WASP-132,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=GRIEVES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...693A.144G/abstract target=ref>Grieves et al. 2025</a>,1.01153624,9.3e-07,-8.6e-07,False,0.01833,0.00079,-0.00079,False,1.841,0.094,-0.093,0,0.164,0.008,-0.008,0,6.26,1.84,-1.83,0,0.0197,0.00579,-0.00576,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,791.0,72.0,-64.0,0,1329,123,-173,0,0,<a refstr=GRIEVES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...693A.144G/abstract target=ref>Grieves et al. 2025</a>,K4 V,4686.0,99.0,-99.0,0,0.76,0.03,-0.03,0,0.79,0.04,-0.04,0,0.15,0.05,-0.05,0,[Fe/H],4.56,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h30m26.21s,217.6091998,-46d09m34.26s,-46.159516,122.91,0.568,-0.562,11.938,0.046,-0.046,9.674,0.024,-0.024,11.7538,0.000341,-0.000341,29/1/2025,2025-01-01,,2022-01-01,0.0,0.0,0.0,"[1.841,6.26,1329.0,0.01833]","[0.3345561527348904,0.012950541253236041,3.067523748220419,0.09872279051929404]",1
